상권_코드,상권_코드_명,자치구_코드_명,행정동_코드_명,상권_구분_코드_명,점포당_매출액,log_sps,당월_매출_금액,log_sales,총_유동인구_수,총_상주인구_수,log_population,유동인구_밀도,상주인구_밀도,20_40_유동인구_비율,여성_유동인구_비율,월_평균_소득_금액,log_income,여가_지출_총금액,지출_총금액,유사_업종_점포_수,점포_수,경쟁강도,주말_매출_비율,영역_면적,sps_mean,sps_growth,sps_cagr,sps_cv,sps_trend_slope,store_growth,sales_mean,sales_growth,상권유형,trend_class,scale_class
3110187,제기동역 6번,동대문구,용신동,골목상권,9112384.583333334,16.02514509920742,109348615,18.51005164839973,2627199.0,4382.0,14.781429198240247,164219.43855832878,273.9075265187741,0.5047554448673283,0.5252662626622498,2668899.0,14.797176960468562,97822958.0,2359352532.0,12,9,0.7500890730774279,0.20076371337670806,159981,17589766.84530955,0.0378829906743205,0.0093391029550278,0.3133335912507425,-362302.508999236,0.5,183377658.875,0.5568244860114807,정체상권,정체,中
3110188,용두동신동아아파트,동대문구,용신동,골목상권,3135349.0,14.958251368560793,34488839,17.35614635141034,844296.0,4328.0,13.646259607411908,55357.50113102146,283.7716451280841,0.5087078465372333,0.5189506997545884,2865719.0,14.868330185458708,72521968.0,2004731053.0,11,6,0.7212310758800659,0.31581080476498496,152517,8059793.451395652,-0.8752385200829,-0.4056802954730218,0.964151149816157,-1196798.5078712015,0.8333333333333334,65532936.0625,-0.7712706201519834,쇠퇴상권,하락,小
3110190,고대앞사거리,동대문구,제기동,골목상권,1100049.7,13.910866827615537,11000497,16.21345110246514,1043983.0,2370.0,13.858554721636784,102940.66025084798,233.6909363414057,0.5837872838925539,0.5129604600841201,2677268.0,14.800307803072377,47153958.0,1219156729.0,10,10,0.9860377060818806,0.2184227676258627,101416,1825512.5045225609,-0.3327122243215001,-0.0961876066252382,0.1539404255845919,-22627.43367274883,0.1111111111111111,20767809.0,-0.2585691381350001,쇠퇴상권,하락,小
3110191,고려대역 6번,동대문구,제기동,골목상권,15733372.11764706,16.571294690548484,267467326,19.404507974784313,1633762.0,1270.0,14.306396501042698,206353.42856781985,160.40821997398103,0.6660835543977642,0.536807686798934,2287115.0,14.642802193187801,23930848.0,676581689.0,17,17,2.147196645321006,0.2573985429532428,79173,13956315.104980435,0.3892493134179395,0.0856630265581657,0.1291504344368096,-15339.751205432103,0.0,250968853.125,0.3892493134179395,기대상권,상승,中
3110195,동대문구청,동대문구,용신동,골목상권,6914038.0,15.749064540176754,48398266,17.694974565260694,1597190.0,3467.0,14.28375701929432,138425.07128433132,300.4775400188936,0.4972839799898572,0.5123003524940677,2427681.0,14.702447450590535,68360945.0,1966921709.0,7,7,0.6066751601189083,0.14744501383582626,115383,11097485.779761905,-0.1090777844194359,-0.028461652874687,0.2214146005960339,-38054.36561624647,0.0,79221586.0,-0.1090777844194358,쇠퇴상권,하락,中
3110204,간데메공원,동대문구,답십리1동,골목상권,28220569.785714287,17.155561730467678,395087977,19.794619027178875,1404284.0,3331.0,14.155038834420907,114584.91766894594,271.7985541067611,0.47015418533572984,0.5429706526600032,2670116.0,14.797632849641074,51826191.0,1487270554.0,14,12,1.142353574750722,0.3467327303660268,122554,30382606.84588608,-0.2521817753726496,-0.0700726707098371,0.1563176198650882,-728800.3387456957,-0.125,479777975.5625,-0.3456590534510684,전통강호상권,하락,大
3110205,경희대삼거리,동대문구,회기동,골목상권,7055714.826086956,15.769348601777095,162281441,18.904842682139304,1954565.0,2465.0,14.48567873187218,220069.0190956584,277.5400828679517,0.6628932780439637,0.5651134651444183,2724291.0,14.817719135807563,47282989.0,1340587476.0,23,22,2.5896234912628353,0.30032764498313763,88816,8664984.412647644,-0.09650202227902,-0.0250512288804347,0.1622794461521926,-101096.99557710617,0.5333333333333333,168382998.6875,0.3853635658388359,정체상권,정체,小
3110206,텃골근린공원,동대문구,전농1동,골목상권,4641535.363636363,15.35055598224934,51056889,17.74845105918778,1217184.0,3421.0,14.012051373563919,120964.78936227303,339.9819126839788,0.4580104569235218,0.5186200278676026,2399037.0,14.690578381629686,54308035.0,1650193969.0,11,10,1.093189429852022,0.4166491420971615,100623,4533473.839883206,1.390064412712222,0.2433757741703091,0.1867693430384582,-1222.4206680778482,0.8333333333333334,47718727.875,3.381784756639074,기대상권,상승,小
3110207,시립대앞사거리,동대문구,전농1동,골목상권,32309719.0,17.29087867171547,96929157,18.38949093974995,830979.0,926.0,13.630361006159273,283349.4731817097,315.7499914754322,0.5247798079133167,0.5318076630095345,2272238.0,14.636276246952686,16888637.0,451116632.0,3,3,1.022948136529478,0.2747683547892612,29327,26980106.770833336,0.8516144745819146,0.1665077857032075,0.1601387578272516,546496.4142156863,0.0,80940320.3125,0.8516144745819146,성장상권,상승,大
3110210,서울시립대,동대문구,전농1동,골목상권,27209755.529411763,17.119086162884475,462565844,19.952299472351022,2629104.0,3635.0,14.78215404205483,236920.24871586915,327.56600883121564,0.6047044924810886,0.5135483419446321,2527464.0,14.742727382105315,62694379.0,1657454374.0,17,11,1.5319455708750114,0.2504462434973906,110970,32971218.29206596,0.1340218240277231,0.0319421533920665,0.1842629509583898,74201.90438792019,0.2142857142857142,508018593.5625,0.3770265006050924,성장상권,상승,大
3110211,전곡마을마당공원,동대문구,전농1동,골목상권,288257.5,12.571612925987948,1729545,14.36336950428811,2533481.0,3336.0,14.745105199077125,200428.86640348725,263.9177867613902,0.4775528215921098,0.5239691949535047,2555583.0,14.753791326930044,49478926.0,1598657545.0,6,5,0.47467227834782405,0.2367894446227187,126403,364486.2741815476,0.1482738497144826,0.0351692641880332,0.2519033096110324,6872.571388305321,0.5,2302441.8125,0.7224107745717239,기대상권,상승,小
3110212,답십리초등학교,동대문구,답십리1동,골목상권,20265336.0,16.824422447563318,405306720,19.820154674239234,971427.0,2263.0,13.786522432855556,119955.91612951025,279.44481489713763,0.43466982078941596,0.5431741139581255,2236709.0,14.620516594160634,24097536.0,732844534.0,20,12,2.4696846212738635,0.3702506881701838,80982,20205352.571697,1.3300952655698288,0.2355019049776294,0.2328196449920848,425102.17570870696,1.0,369432324.5625,3.6601905311396576,기대상권,상승,中
3110213,청량초등학교,동대문구,이문1동,골목상권,4838482.666666667,15.392111937595601,29030896,17.183871234593372,385137.0,848.0,12.861356990603534,108626.99196164151,239.17642081511775,0.6957316487379815,0.563809761201858,2393882.0,14.68842729172532,13256540.0,370015601.0,6,6,1.6922859963333803,0.5278776101157884,35455,4943847.701785714,0.3919235636516158,0.0861851144805594,0.1742064487062075,140151.61414565827,0.0,29723283.0625,0.3919235636516158,기대상권,상승,小
3110214,경희대후문,동대문구,이문1동,골목상권,46137669.3125,17.64714031772512,738202709,20.419729019645278,1557485.0,2945.0,14.258583540839302,195022.03801557687,368.7611129197866,0.7291248390835224,0.5376790145651483,2726860.0,14.818661688764777,40227191.0,1062303524.0,16,14,2.0034559615336454,0.2481953937126503,79862,33243414.01033873,1.4916492724960997,0.256382063421412,0.3617508461269184,2082706.42418503,0.0,562221907.8125,1.4916492724960997,성장상권,상승,大
3110216,전농중학교,동대문구,전농2동,골목상권,4040789.4285714286,15.211950881436735,28285526,17.157860818369453,346648.0,1086.0,12.756068019612401,53273.90923481228,166.8997525703484,0.42984526089866376,0.5358952020493412,2293645.0,14.645653249157647,19830906.0,616734755.0,7,7,1.0757810939156895,0.23323197171585214,65069,3893442.343154762,0.1996455036057191,0.0465578332477938,0.3849820886267605,-146280.20892273576,0.0,31198660.375,0.1996455036057191,기대상권,상승,小
3110218,답십리사거리,동대문구,답십리2동,골목상권,10577741.5,16.17426258733578,42310966,17.56055687755207,1138473.0,2303.0,13.945199327158846,138567.79454722494,280.30671859785787,0.44589990276449243,0.5365537873976809,2222772.0,14.614266073472308,38603644.0,1197403054.0,4,4,0.4868549172346641,0.29381631230069294,82160,10282982.873809526,0.0764933466292025,0.0185980431112602,0.1499908378630648,-169040.68308123248,-0.3333333333333333,59573320.9375,-0.282337768913865,정체상권,정체,中
3110219,삼육보건대학교,동대문구,휘경2동,골목상권,3598128.36,15.095924646153703,89953209,18.314800204216564,1469541.0,7536.0,14.200461345582728,81893.67215581375,419.9615481066622,0.6446570731949636,0.514263977663774,2369686.0,14.678268436879083,103427353.0,3112290104.0,25,21,1.3931845412243304,0.22473587351397326,179445,4880200.740205923,-0.529660658974458,-0.1718617837201368,0.3725176479408612,-305790.2746830235,0.3888888888888889,115445394.9375,-0.3467509152423028,쇠퇴상권,하락,小
3110220,외대앞역 1번,동대문구,이문1동,골목상권,64145125.42307692,17.9766586745589,1667773261,21.23475519759034,1564252.0,1995.0,14.262918951710777,158606.0329531052,202.28136882129277,0.6647426373755635,0.5478989318856553,2274022.0,14.637061067577442,34864336.0,1052784773.0,26,12,2.636248415716096,0.282600449966082,98625,45479103.97848761,1.4326374633796657,0.2488760803866634,0.2966250545951606,2534764.831016121,0.0833333333333333,1136116399.5,1.6353572519946378,성장상권,상승,大
3110226,장안1동주민센터,동대문구,장안1동,골목상권,9401616.315789474,16.056392287311713,178630710,19.00083116571161,2855321.0,10395.0,14.864695179300986,99884.9440812143,363.6382717474577,0.5309721744070106,0.5181476968789148,2381620.0,14.683291906246442,241140180.0,5513795995.0,19,16,0.6646586977587009,0.3480938635915403,285861,11343038.624897389,-0.2440290073943867,-0.0675484335501243,0.131658127179626,-148101.63071648692,0.9,177024581.8125,0.436344885950665,쇠퇴상권,하락,中
3110227,답십리공원,동대문구,답십리2동,골목상권,15977820.857142856,16.586712184703167,111844746,18.53262228011269,498538.0,889.0,13.119437100027968,89894.6950845685,160.30148941541347,0.41682278983748483,0.5334096899333651,2336609.0,14.6642117189787,11794449.0,329706355.0,7,3,1.2622164520898698,0.36773553940566867,55458,19940008.831398807,0.1410585080400742,0.0335392600177255,0.2409745619895855,-162399.73794117649,1.3333333333333333,126782772.75,1.6624698520935066,기대상권,상승,中
3110228,장안근린공원,동대문구,장안2동,골목상권,2180760.1428571427,14.595184521926864,15265321,16.541094277934537,1599937.0,4966.0,14.285475436459208,89915.92529940371,279.0875422199992,0.41800270885666124,0.5279851644158489,2139784.0,14.57621591466114,88749525.0,2459321483.0,7,7,0.39339766321788044,0.2727676673160034,177937,2713328.140640783,-0.3994282577573574,-0.1196786726457019,0.2141335116425728,-57257.68585099949,-0.2222222222222222,24452780.125,-0.5328886449223891,쇠퇴상권,하락,小
3110229,장평중학교,동대문구,장안1동,골목상권,3106292.0714285714,14.948940634784407,43488089,17.587997665467288,1660864.0,7054.0,14.322849108952777,80762.46790632537,343.0133042869369,0.4822556211706678,0.502475217718007,2741705.0,14.824090912349249,167028828.0,3867383324.0,14,10,0.6807749163619388,0.23317311091779636,205648,2872339.786343864,-0.43655456464497,-0.1336109271146308,0.3781092481532022,-131686.7383310439,1.0,35712323.3125,0.12689087071006,쇠퇴상권,하락,小
3110230,장안현대홈타운1차아파트,동대문구,장안2동,골목상권,8709955.4,15.979977343075628,43549777,17.589415163660814,1251954.0,3788.0,14.040216887504222,156894.33054288436,474.710511805103,0.5449345582984678,0.5340827218891429,2676850.0,14.800151661633318,70306707.0,1606983224.0,5,5,0.6265978244523536,0.23495121456075424,79796,7841826.725892858,-0.192227569547151,-0.0519696158052906,0.2770158489511723,-271758.3573459384,-0.1666666666666666,45348538.6875,-0.3268563079559592,쇠퇴상권,하락,小
3110232,동대부고,동대문구,장안2동,골목상권,8782883.07142857,15.98831539361239,122960363,18.62737261750253,759516.0,3184.0,13.540437983914273,72656.62218395753,304.58698043717413,0.4027446426408397,0.4908560188330463,2615495.0,14.77696431244734,65498280.0,1496916254.0,14,11,1.3392643612187305,0.241965778842081,104535,10847845.773785416,0.2213056600308073,0.0512502024695262,0.2839839229219307,349820.0925553898,0.1666666666666666,118806734.625,0.4248566033692753,기대상권,상승,中
3110236,신묵초등학교,중랑구,묵2동,골목상권,651616.1666666666,13.387212500769172,7819394,15.872117743799711,1680487.0,7663.0,14.334594785389877,93024.46720177137,424.1904234707999,0.4242288098628552,0.53095084936688,2302638.0,14.649566414453407,146532588.0,4101752581.0,12,11,0.6642679213949626,0.10377287549393213,180650,3094930.407372835,-0.7865252550912798,-0.32026970605054,0.3318233908388835,-151523.82927330022,0.7142857142857143,31159882.125,-0.6340432944421939,쇠퇴상권,하락,小
3110237,메가박스 상봉,중랑구,면목2동,골목상권,11936395.307692308,16.29510280359669,155173139,18.86005208372526,781522.0,4026.0,13.568999858992811,62818.26219757254,323.6074270557029,0.4446016874764882,0.5120444466054699,2246608.0,14.624932526235174,63631841.0,1798296072.0,13,12,1.044932079414838,0.36232863730365084,124410,13537770.57071028,-0.1577198710871205,-0.0420030228096161,0.1967354426105253,-246486.62904203025,0.4444444444444444,172597426.75,0.2166268528741591,쇠퇴상권,하락,中
3110240,태릉시장 특화거리,중랑구,중화2동,골목상권,4175325.0,15.244702997051045,16701300,16.630997178544227,681693.0,1285.0,13.432336155786546,149704.1900913563,282.1943078004216,0.4038768184505342,0.4983533643443603,2203641.0,14.605622004119521,15697020.0,452109710.0,4,3,0.8784258608573435,0.2572237490494752,45536,4602787.508333333,-0.4723675655110513,-0.1477188736941737,0.5240995177407257,-226865.6923389356,0.3333333333333333,23393486.3125,-0.2964900873480684,쇠퇴상권,하락,小
3110241,먹골역 5번,중랑구,묵2동,골목상권,12587809.0,16.348239443312455,138465899,18.74613464389088,997773.0,2744.0,13.813282076743459,100707.84044571844,276.9591021034357,0.4384514313375888,0.5321661339803743,2174657.0,14.59238196876189,39473206.0,1169696735.0,11,6,1.1102587912309743,0.31994885614399543,99076,6647279.15732809,2.034242623608362,0.3198135300286926,0.5730683530983609,684433.3369907788,-0.1538461538461538,71891125.9375,1.5674360661301523,기대상권,상승,小
3110243,중랑노인종합복지관,중랑구,면목2동,골목상권,1315549.3333333333,14.08976564048144,11839944,16.286989542139075,546569.0,4334.0,13.21141766622784,42600.19329394709,337.796760767564,0.38896827299023545,0.512348852569392,2262344.0,14.631912443922126,82028585.0,2245670405.0,9,6,0.7014699692912036,0.2855543066757748,128302,1764735.8678819444,-0.2825224868908694,-0.0796519986391661,0.2732799539300751,-84781.19288807188,-0.1,16704173.0625,-0.3542702382017824,쇠퇴상권,하락,小
3110244,중화역 4번,중랑구,중화2동,골목상권,3581796.5714285714,15.091375347283549,25072576,17.037285257033613,975623.0,1619.0,13.790832545267323,154698.72831636696,256.715187264136,0.4079485620982695,0.5219403396598891,2396955.0,14.689710156969362,28551655.0,648060114.0,7,3,1.1099483081216504,0.2745820373622559,63066,9803191.246403769,-0.632175477085881,-0.2212282840437751,0.4196953027503842,-723617.3242034313,-0.2222222222222222,78535863.625,-0.7139142599556851,쇠퇴상권,하락,中
3110246,월드순복음교회,중랑구,상봉2동,골목상권,22136744.42857143,16.91274947482641,154957211,18.85865958516136,1389033.0,3021.0,14.144119099478655,159013.77170789783,345.8381509507401,0.4729700446281694,0.5182540659581162,2485820.0,14.726113545242416,73647508.0,1582494821.0,7,4,0.801346261719689,0.3195749696346819,87353,26031003.79508929,-0.3514664209873236,-0.1026060922696311,0.2582016364214586,-882518.6083088235,0.75,162807312.5625,0.1349337632721836,전통강호상권,하락,大
3110247,먹골역 1번,중랑구,묵1동,골목상권,10659371.625,16.181950121780563,85274973,18.26139158137301,2015952.0,5635.0,14.51660259440957,135810.13076078388,379.61721649970696,0.43945044326452215,0.5478885409970079,2434899.0,14.705416245893717,110647686.0,3027505272.0,8,6,0.5389419222711013,0.3224441243739825,148439,12281746.633333333,-0.1134904841149587,-0.0296668907379807,0.1878921689015857,-238625.9364904296,0.6,97717431.25,0.4184152254160661,쇠퇴상권,하락,中
3110249,중화역 1번,중랑구,중화1동,골목상권,2765187.2,14.832619255721706,27651872,17.135204023240565,1611423.0,6058.0,14.292628818095418,94613.16251460511,355.68968452943625,0.40138933104467295,0.5367994623385666,2305998.0,14.651024546159704,118400388.0,2996600695.0,10,7,0.5871404498670126,0.08312453493202919,170317,2744926.2203869047,-0.1611747490780046,-0.0429869193150006,0.2710744155182414,-98708.14035597572,0.4285714285714285,22516198.5,0.1983217870314218,쇠퇴상권,하락,小
3110251,장안중학교,중랑구,중화1동,골목상권,2131119.25,14.57215833839532,8524477,15.958452347587565,716965.0,3788.0,13.48278369865266,79173.66049737179,418.3046954370776,0.4219397041696596,0.5230004254043085,2264168.0,14.632718362162398,67957207.0,1956561058.0,4,4,0.44171562348160254,0.24763853547848155,90556,2229507.846130952,-0.1075571774253773,-0.0280473677193234,0.3159854073247931,34860.81547619049,0.3333333333333333,11216585.75,0.1899237634328301,쇠퇴상권,하락,小
3110254,오거리공원,중랑구,면목7동,골목상권,19939122.0,16.808194339584894,159512976,18.887635837381154,2924613.0,6579.0,14.888673064127874,176591.0696494883,397.2466262113939,0.41037600530394963,0.5287827825425108,2442112.0,14.708374206128473,105179557.0,3064842846.0,8,4,0.4830480330887903,0.3201879576242123,165615,17142567.69451885,0.6434381308241363,0.1322395988678133,0.2120533887032908,339348.9423768674,0.0,139047472.5,0.6434381308241363,기대상권,상승,中
3110255,상봉역 4번,중랑구,상봉2동,골목상권,2382666.0714285714,14.68373103647102,33357325,17.322787976366868,2335481.0,5805.0,14.663728851765505,122119.84627049073,303.53734738163087,0.5121133505260801,0.5338913054741186,2284611.0,14.641706764828813,120370191.0,3384168997.0,14,13,0.7320452822296007,0.3827990403906788,191245,5429653.771492049,-0.6071995916791934,-0.2083321969470877,0.2251194305171151,-47736.17901248262,0.2727272727272727,67665670.125,-0.5000722075917006,쇠퇴상권,하락,小
3110256,면목2동체육관,중랑구,면목2동,골목상권,223881.6,12.318877086302164,2238816,14.621458159324094,1411421.0,7559.0,14.160108264787453,63617.355010569685,340.70882219047064,0.42862476893853785,0.5240704226449798,2229798.0,14.617422004844792,122096813.0,3381807066.0,10,10,0.4507326659484993,0.44258438388862686,221861,298873.4720959596,-0.8678443710356694,-0.3970637208519482,1.273622080507019,-38658.63092394534,0.0,3061804.1875,-0.8678443710356694,쇠퇴상권,하락,小
3110258,면동초등학교,중랑구,면목본동,골목상권,3637033.5714285714,15.106679229403348,25459235,17.05258914278783,740386.0,5352.0,13.514928301450619,66442.85304041927,480.29291406418264,0.4404324230874166,0.5284878428279303,2284233.0,14.641541296349086,85135447.0,2427790906.0,7,5,0.6281857994113001,0.34878039344072986,111432,5329910.569940476,-0.3843259079017228,-0.1141958315821616,0.2660529323526553,-170716.89891456586,0.0,36043196.8125,-0.3843259079017228,쇠퇴상권,하락,小
3110259,사가정역 1번,중랑구,면목3?8동,골목상권,2373066.4,14.679693937880117,23730664,16.982278651618113,1113471.0,3699.0,13.922993619427158,129026.28102621151,428.6310227351735,0.4832815582983302,0.5187149014208722,2200617.0,14.604248787971882,56341138.0,1689907663.0,10,10,1.15877540615078,0.48490796549139964,86298,1585315.7357165404,1.5101219258628855,0.2587042666048786,0.2529612494401675,75224.06628803794,0.4285714285714285,14072585.625,2.5858884655184085,기대상권,상승,小
3110261,사가정역 4번,중랑구,면목7동,골목상권,17143508.5,16.657130205133633,137148068,18.73657169577374,1509983.0,4666.0,14.227609612708479,137894.2129439376,426.10704729550787,0.43564530196697576,0.5257079053207884,2301363.0,14.649012548596849,68465303.0,2049190973.0,8,6,0.7305735915910979,0.33124016008741736,109503,16951938.260912698,0.3281161600410748,0.0735172200959588,0.109081645508123,77227.93688725491,0.0,138497091.125,0.3281161600410748,기대상권,상승,中
3110262,상봉역 3번,중랑구,상봉2동,골목상권,13060883.833333334,16.385132430921313,78365303,18.176891836345625,1776192.0,5036.0,14.38998286780114,145619.34822709573,412.87149005943843,0.6025249522574136,0.539205784059381,2463390.0,14.717049413995797,63830144.0,1871263107.0,6,6,0.4919040787046526,0.215201311733587,121975,8598658.797402598,0.054239760721957,0.0132925460222486,0.2751486275240596,-134377.19331678122,-0.4,80780680.375,-0.3674561435668258,정체상권,정체,小
3110266,면목동우체국,중랑구,면목3?8동,골목상권,17957112.25,16.7034968757369,71828449,18.08979119509061,1418207.0,5054.0,14.164904660789444,124352.85452488885,443.15063088025113,0.4701415237690972,0.5241103731683738,2281476.0,14.640333598211775,75438827.0,2303386088.0,4,3,0.3507325927030084,0.3534102483543811,114047,11960187.11309524,4.462702655015995,0.5288042818974226,0.6806663439346651,1461730.2312464986,0.0,52931837.125,4.462702655015995,기대상권,상승,中
3110267,망우역 2번,중랑구,상봉1동,골목상권,7408520.0,15.818141382208807,96310760,18.383090615073684,1277703.0,4232.0,14.060575275199856,101661.57444980189,336.72284018395635,0.4361929180725098,0.5327482208306625,2413882.0,14.696747212190804,75853937.0,2104376139.0,13,11,1.0343565506596013,0.3388432403606824,125682,8504675.135680899,-0.1368055769770933,-0.0361107062446154,0.3010216647695053,-406070.60650230286,0.625,93181549.125,0.4026909374122233,쇠퇴상권,하락,小
3110272,신내1동주민센터,중랑구,신내1동,골목상권,31750544.82142857,17.273420474381304,889015255,20.605624954185824,1276143.0,3297.0,14.059353589184067,87196.82682846836,225.2787799278452,0.37282028738158657,0.5406894054976598,2478067.0,14.722989782279782,73534877.0,1698895571.0,28,17,1.9131955832513394,0.3078237009555027,146352,36044730.175892994,0.1768628628362483,0.0415532169209018,0.1832460858623297,-641930.3093342414,0.2727272727272727,888107806.125,0.4978254617915889,성장상권,상승,大
3110274,서일대학교,중랑구,면목3?8동,골목상권,9117834.272727273,16.025742973429494,200592354,19.116785322097883,1371252.0,6214.0,14.131235478354052,83562.99284573852,378.67615693061464,0.41652810716046357,0.5278978626831538,2273345.0,14.63676331298352,103867867.0,3038319662.0,22,16,1.340662287169862,0.13457236759881686,164098,7576016.894281413,0.3868843912020943,0.0852006996708245,0.1921498244933691,-20949.9778876402,0.6923076923076923,131621094.1875,1.3470351235727749,기대상권,상승,小
3110277,러스크서울병원,중랑구,망우본동,골목상권,11245819.166666666,16.2355070768356,67474915,18.027266471962047,869531.0,3349.0,13.675710414859477,73581.19028881386,283.39806893283577,0.36920247811751394,0.5460610375018257,2194639.0,14.601528581928827,82792191.0,2029877252.0,6,5,0.5077301921758778,0.3932786280649631,118173,12470350.868154762,0.038481793573207,0.0094846551189906,0.1553510956704852,199352.25352357613,-0.25,88105584.25,-0.2211386548200947,정체상권,정체,中
3110278,망우본동주민센터,중랑구,망우본동,골목상권,10923648.2,16.206440648280903,163854723,18.91449076394158,796399.0,3439.0,13.587856851172178,57910.24046886703,250.06726147626216,0.369995441983227,0.5584587625047244,2079492.0,14.54763467196564,54410275.0,1703577835.0,15,14,1.0907266420889596,0.37022259651313194,137523,8042803.320288045,1.4242396221079356,0.2477968538472339,0.3623835063631379,554040.3882715324,0.3636363636363636,113288944.0625,2.305781302874458,기대상권,상승,小
3110280,북정마을,성북구,성북동,골목상권,10776953.6,16.192920578894952,53884768,17.802358417096578,275133.0,645.0,12.525013530697176,18211.321304226956,42.69317835819908,0.4017039032031781,0.5426648202869158,3039241.0,14.92711870018623,18428580.0,472892235.0,5,4,0.3309548709937913,0.3879158948963091,151078,10851803.4875,0.5399686677829022,0.1139814811857726,0.1465861121724165,101408.1108823529,0.0,54259017.4375,0.5399686677829023,기대상권,상승,中
3110283,성북초등학교앞,성북구,성북동,골목상권,3256487.5555555555,14.996160042623574,29308388,17.19338434700044,170935.0,460.0,12.049044496422825,40465.650300648645,108.89635907390749,0.4282095533389885,0.5310790651417205,3079970.0,14.940430739321014,5921460.0,186734062.0,9,9,2.130580938402538,0.15136349361827747,42242,3713922.59499008,0.4443481656976781,0.0962711207121149,0.4038167708573556,21032.075285947725,0.5,30860994.9375,1.166522248546517,기대상권,상승,小
3110285,홍대부중,성북구,성북동,골목상권,9492721.166666666,16.06603597525632,113912654,18.55094252847911,135112.0,1943.0,11.813866744337465,15000.61062939237,215.71871079481744,0.42767481792882944,0.5507208834152407,2801380.0,14.84562306784096,37125243.0,954339972.0,12,12,1.3322823106216208,0.41211698043660716,90071,10924287.01696654,-0.0386558901264054,-0.0098073064349704,0.1892921643097406,-205201.10557375223,0.3333333333333333,129179498.5,0.281792146498126,정체상권,정체,中
3110286,한성대입구역 5번,성북구,성북동,골목상권,12028633.4,16.302800565297932,240572668,19.298532759873712,834812.0,2415.0,13.63496302665617,74419.17683660644,215.28477317097085,0.49599310982592487,0.567041441665908,2990915.0,14.911090252964957,37627791.0,938905625.0,20,20,1.7828966722233612,0.3363785822918171,112177,12842932.78463868,0.1580857708157605,0.0373735758728595,0.0910187908176773,-62898.75888446604,0.0526315789473684,252286322.375,0.2190376534902743,기대상권,상승,中
3110288,동구여중,성북구,성북동,골목상권,5747059.846153846,15.564199124897526,74711778,18.12914832174183,225388.0,1904.0,12.325583077267403,27233.929434509424,230.06283228612858,0.480912914618347,0.5544616394839121,3002659.0,14.915009120442367,30375286.0,757952652.0,13,13,1.5708071532141132,0.39892457117002356,82760,11720976.755265567,-0.5927878387050031,-0.2011684944619171,0.2991301768577087,-716887.4781674207,0.0,151484400.9375,-0.5927878387050031,쇠퇴상권,하락,中
3110291,한성대입구역 3번,성북구,삼선동,골목상권,2645040.4,14.788197275325956,39675606,17.496247123566583,1972431.0,4083.0,14.49477785709018,112272.7997176717,232.40855636889378,0.52345253141935,0.5322650069888376,2438553.0,14.706915798648176,65794944.0,1889956539.0,15,13,0.8538154164911601,0.26169644390560787,175682,8022564.29783177,-0.799977049837158,-0.331240511225444,0.5169244223330002,-835714.6415401897,1.1428571428571428,75288700.9375,-0.5713793925081957,쇠퇴상권,하락,小
3110293,삼선중학교,성북구,성북동,골목상권,11098963.076923076,16.222362335524057,144286520,18.787311609817746,1553977.0,2349.0,14.25632865279536,194660.77915570588,294.250281848929,0.47688221897750094,0.5367357431931103,2815753.0,14.850740634489597,37224483.0,853617494.0,13,12,1.6284604785168484,0.2902179288820605,79830,10072659.85364063,0.275203512626643,0.0626613253401195,0.1781971034059958,114138.4550207023,0.1818181818181818,131191075.1875,0.5070586967405782,기대상권,상승,中
3110294,서경대학교,성북구,정릉4동,골목상권,11616762.0,16.26795969915124,139401144,18.752866270030278,1528623.0,6496.0,14.239878542308777,79102.03004445089,336.15010841047985,0.4745414664047316,0.5451945967056625,2398150.0,14.690208581728074,157543352.0,3660078558.0,12,10,0.6209669490341376,0.3447044953949589,193247,13959056.2767649,-0.1312586814215373,-0.0345659333613203,0.1904286857391372,-384200.459991479,0.7142857142857143,148163392.125,0.4892708318487932,쇠퇴상권,하락,中
3110295,정릉우체국,성북구,정릉2동,골목상권,23502224.333333332,16.972605669666557,141013346,18.764365103436976,868172.0,5006.0,13.674146282538896,56705.83471041992,326.9736971019131,0.4483351225333229,0.5360942301755873,2476680.0,14.722429915357672,90841949.0,2411285496.0,6,2,0.39189815873181755,0.29901773269035115,153101,26793003.262624007,0.0696844539872506,0.0169835333524066,0.1556646454900736,45031.30569152656,0.0,170352373.125,0.0696844539872507,정체상권,정체,大
3110296,성신여대입구역 4번,성북구,동선동,골목상권,162897421.55555555,18.908631251197594,1466076794,21.105855823077075,967255.0,1786.0,13.782218475696789,162673.22569794822,300.3699966363942,0.4931987945267794,0.5606225865981567,2619792.0,14.778605864982424,50426781.0,1285530434.0,9,9,1.513622603430878,0.2646292046827119,59460,164319498.15376985,0.0191556157770889,0.0047548829460069,0.0374081420079565,97412.67429971964,0.2857142857142857,1436136529.4375,0.310342934570543,정체상권,정체,大
3110297,경동고등학교,성북구,삼선동,골목상권,593012.8571428572,13.292973045570005,8302180,15.93202880933289,2503108.0,6235.0,14.733044117208445,149651.0286195991,372.7662423847474,0.5327209213505769,0.5452077976659417,2576371.0,14.761892765718159,94330043.0,2444848004.0,14,13,0.8370051954108202,0.4231765632641065,167263,933763.4132440476,-0.3693188715524411,-0.1088466192623406,0.3091620343006577,-42645.895682234426,0.1666666666666666,12712659.375,-0.2642053501445147,쇠퇴상권,하락,小
